date,station,precip_mm
2024-04-02,GHCND:US1PABT0027,2.62
2024-04-02,GHCND:US1PABT0039,3.07
2024-04-02,GHCND:US1PABT0040,2.46
2024-04-02,GHCND:US1PABT0042,2.3600000000000003
2024-04-02,GHCND:US1PABT0051,3.2299999999999995
2024-04-02,GHCND:US1PABT0052,2.31
2024-04-02,GHCND:US1PABT0053,2.4899999999999998
2024-04-02,GHCND:US1PABT0059,5.38
2024-04-02,GHCND:US1PABT0062,2.79
2024-04-02,GHCND:US1PABV0018,2.34
2024-04-02,GHCND:US1PABV0026,3.02
2024-04-02,GHCND:US1PACB0004,1.17
2024-04-02,GHCND:US1PACB0012,2.9
2024-04-02,GHCND:US1PACB0016,0.97
2024-04-02,GHCND:US1PACB0018,1.0699999999999998
2024-04-02,GHCND:US1PACB0033,0.79
2024-04-02,GHCND:US1PACD0011,2.92
2024-04-02,GHCND:US1PACD0019,2.57
2024-04-02,GHCND:US1PACD0021,1.7
2024-04-02,GHCND:US1PACD0024,3.05
2024-04-02,GHCND:US1PACF0003,2.21
2024-04-02,GHCND:US1PACF0004,1.98
2024-04-02,GHCND:US1PACF0005,2.08
2024-04-02,GHCND:US1PACH0009,2.77
2024-04-02,GHCND:US1PACH0011,3.05
2024-04-02,GHCND:US1PACH0014,2.84
2024-04-02,GHCND:US1PACH0021,2.62
2024-04-02,GHCND:US1PACH0023,2.7399999999999998
2024-04-02,GHCND:US1PACH0027,2.3600000000000003
2024-04-02,GHCND:US1PACH0028,2.79
2024-04-02,GHCND:US1PACH0038,3.25
2024-04-02,GHCND:US1PACH0041,2.44
2024-04-02,GHCND:US1PACH0048,2.5100000000000002
2024-04-02,GHCND:US1PACH0049,2.7199999999999998
2024-04-02,GHCND:US1PACH0061,2.06
2024-04-02,GHCND:US1PACH0062,2.06
2024-04-02,GHCND:US1PACH0063,2.82
2024-04-02,GHCND:US1PACH0064,1.83
2024-04-02,GHCND:US1PACH0065,2.54
2024-04-02,GHCND:US1PACH0066,2.18
2024-04-02,GHCND:US1PACL0015,1.65
2024-04-02,GHCND:US1PACL0017,2.77
2024-04-02,GHCND:US1PACM0011,3.05
2024-04-02,GHCND:US1PACN0003,2.46
2024-04-02,GHCND:US1PACN0005,2.92
2024-04-02,GHCND:US1PACN0010,2.0300000000000002
2024-04-02,GHCND:US1PACN0018,3.4299999999999997
2024-04-02,GHCND:US1PACN0028,2.57
2024-04-02,GHCND:US1PACN0033,2.3899999999999997
2024-04-02,GHCND:US1PACN0034,2.82
2024-04-02,GHCND:US1PACN0037,4.32
2024-04-02,GHCND:US1PACN0039,3.02
2024-04-02,GHCND:US1PACN0042,2.2600000000000002
2024-04-02,GHCND:US1PACW0002,0.76
2024-04-02,GHCND:US1PACW0018,1.3
2024-04-02,GHCND:US1PADL0015,1.17
2024-04-02,GHCND:US1PADL0017,2.57
2024-04-02,GHCND:US1PADL0024,1.8800000000000001
2024-04-02,GHCND:US1PADP0014,2.54
2024-04-02,GHCND:US1PADP0032,2.3600000000000003
2024-04-02,GHCND:US1PADP0033,2.3899999999999997
2024-04-02,GHCND:US1PADP0035,2.31
2024-04-02,GHCND:US1PADP0038,2.41
2024-04-02,GHCND:US1PADP0039,2.9
2024-04-02,GHCND:US1PADP0040,1.24
2024-04-02,GHCND:US1PADP0041,2.59
2024-04-02,GHCND:US1PADP0043,2.46
2024-04-02,GHCND:US1PAER0005,0.36
2024-04-02,GHCND:US1PAER0018,0.48
2024-04-02,GHCND:US1PAER0022,0.43
2024-04-02,GHCND:US1PAFR0001,1.0699999999999998
2024-04-02,GHCND:US1PAFR0002,0.76
2024-04-02,GHCND:US1PAFY0009,4.09
2024-04-02,GHCND:US1PAFY0016,1.75
2024-04-02,GHCND:US1PAFY0018,3.4799999999999995
2024-04-02,GHCND:US1PAFY0030,1.65
2024-04-02,GHCND:US1PAGR0014,2.54
2024-04-02,GHCND:US1PAHN0002,3.25
2024-04-02,GHCND:US1PAHN0003,3.05
2024-04-02,GHCND:US1PAHN0006,3.15
2024-04-02,GHCND:US1PAIN0004,3.78
2024-04-02,GHCND:US1PAIN0009,3.07
2024-04-02,GHCND:US1PAIN0018,2.67
2024-04-02,GHCND:US1PAJF0013,3.18
2024-04-02,GHCND:US1PAJF0014,2.44
2024-04-02,GHCND:US1PALB0017,2.67
2024-04-02,GHCND:US1PALB0019,2.2600000000000002
2024-04-02,GHCND:US1PALB0020,3.05
2024-04-02,GHCND:US1PALB0021,2.84
2024-04-02,GHCND:US1PALB0022,1.9300000000000002
2024-04-02,GHCND:US1PALB0025,2.57
2024-04-02,GHCND:US1PALC0024,0.3
2024-04-02,GHCND:US1PALC0027,0.36
2024-04-02,GHCND:US1PALC0028,0.43
2024-04-02,GHCND:US1PALH0001,0.51
2024-04-02,GHCND:US1PALH0005,1.9300000000000002
2024-04-02,GHCND:US1PALH0017,1.8800000000000001
2024-04-02,GHCND:US1PALH0019,1.5
2024-04-02,GHCND:US1PALH0021,1.42
2024-04-02,GHCND:US1PALH0036,1.3699999999999999
2024-04-02,GHCND:US1PALN0007,2.9
2024-04-02,GHCND:US1PALN0013,3.12
2024-04-02,GHCND:US1PALN0019,3.45
2024-04-02,GHCND:US1PALN0022,2.62
2024-04-02,GHCND:US1PALN0023,3.5799999999999996
2024-04-02,GHCND:US1PALN0025,2.84
2024-04-02,GHCND:US1PALN0026,2.7399999999999998
2024-04-02,GHCND:US1PALN0027,3.4299999999999997
2024-04-02,GHCND:US1PALN0028,2.41
2024-04-02,GHCND:US1PALN0032,2.3600000000000003
2024-04-02,GHCND:US1PALN0034,2.82
2024-04-02,GHCND:US1PALN0038,2.54
2024-04-02,GHCND:US1PALW0010,2.46
2024-04-02,GHCND:US1PALY0002,0.6599999999999999
2024-04-02,GHCND:US1PALY0007,0.97
2024-04-02,GHCND:US1PALY0010,0.9099999999999999
2024-04-02,GHCND:US1PALY0013,0.86
2024-04-02,GHCND:US1PALY0014,0.79
2024-04-02,GHCND:US1PALZ0004,0.9400000000000001
2024-04-02,GHCND:US1PALZ0006,2.08
2024-04-02,GHCND:US1PALZ0015,0.8099999999999999
2024-04-02,GHCND:US1PALZ0023,0.86
2024-04-02,GHCND:US1PALZ0024,0.58
2024-04-02,GHCND:US1PALZ0027,0.79
2024-04-02,GHCND:US1PALZ0049,0.5599999999999999
2024-04-02,GHCND:US1PAMC0001,0.48
2024-04-02,GHCND:US1PAMC0008,0.45999999999999996
2024-04-02,GHCND:US1PAMF0008,3.3299999999999996
2024-04-02,GHCND:US1PAMN0011,0.89
2024-04-02,GHCND:US1PAMN0016,0.45999999999999996
2024-04-02,GHCND:US1PAMO0002,2.3899999999999997
2024-04-02,GHCND:US1PAMT0006,0.8099999999999999
2024-04-02,GHCND:US1PAMT0007,1.1400000000000001
2024-04-02,GHCND:US1PAMT0013,1.3199999999999998
2024-04-02,GHCND:US1PAMT0016,1.04
2024-04-02,GHCND:US1PAMT0020,1.47
2024-04-02,GHCND:US1PAMT0051,1.22
2024-04-02,GHCND:US1PAMT0067,1.78
2024-04-02,GHCND:US1PAMT0085,1.3699999999999999
2024-04-02,GHCND:US1PAMT0087,1.55
2024-04-02,GHCND:US1PAMT0089,1.5699999999999998
2024-04-02,GHCND:US1PAMT0091,1.73
2024-04-02,GHCND:US1PAMT0092,1.6800000000000002
2024-04-02,GHCND:US1PAMT0093,1.6
2024-04-02,GHCND:US1PAMT0101,1.3
2024-04-02,GHCND:US1PAMT0102,1.27
2024-04-02,GHCND:US1PAMT0106,1.27
2024-04-02,GHCND:US1PAMT0108,1.5699999999999998
2024-04-02,GHCND:US1PAMT0111,1.5
2024-04-02,GHCND:US1PAMT0114,1.27
2024-04-02,GHCND:US1PAMT0117,1.5
2024-04-02,GHCND:US1PAMT0123,1.55
2024-04-02,GHCND:US1PAMT0124,1.65
2024-04-02,GHCND:US1PAMT0133,1.35
2024-04-02,GHCND:US1PAMT0135,1.5
2024-04-02,GHCND:US1PAMT0140,1.5
2024-04-02,GHCND:US1PAMT0146,1.5
2024-04-02,GHCND:US1PAMT0149,0.6599999999999999
2024-04-02,GHCND:US1PAMT0150,1.3
2024-04-02,GHCND:US1PAMT0152,1.52
2024-04-02,GHCND:US1PAMT0154,1.1199999999999999
2024-04-02,GHCND:US1PAMT0155,1.3199999999999998
2024-04-02,GHCND:US1PAMT0156,1.78
2024-04-02,GHCND:US1PAMT0159,1.55
2024-04-02,GHCND:US1PANH0014,0.76
2024-04-02,GHCND:US1PANH0015,0.99
2024-04-02,GHCND:US1PANH0018,0.8400000000000001
2024-04-02,GHCND:US1PANH0021,1.02
2024-04-02,GHCND:US1PANH0022,0.5599999999999999
2024-04-02,GHCND:US1PANH0024,1.35
2024-04-02,GHCND:US1PANH0030,0.9099999999999999
2024-04-02,GHCND:US1PANM0003,0.89
2024-04-02,GHCND:US1PANM0006,2.1100000000000003
2024-04-02,GHCND:US1PAPH0002,0.97
2024-04-02,GHCND:US1PAPH0006,1.8800000000000001
2024-04-02,GHCND:US1PAPH0008,1.65
2024-04-02,GHCND:US1PAPH0030,1.52
2024-04-02,GHCND:US1PAPH0034,1.65
2024-04-02,GHCND:US1PAPK0022,0.32999999999999996
2024-04-02,GHCND:US1PAPK0026,0.3
2024-04-02,GHCND:US1PAPT0002,0.32999999999999996
2024-04-02,GHCND:US1PASC0004,1.55
2024-04-02,GHCND:US1PASC0005,1.85
2024-04-02,GHCND:US1PASC0008,2.16
2024-04-02,GHCND:US1PASC0010,2.4899999999999998
2024-04-02,GHCND:US1PASC0011,2.13
2024-04-02,GHCND:US1PASC0012,2.4899999999999998
2024-04-02,GHCND:US1PASC0013,2.18
2024-04-02,GHCND:US1PASM0001,2.0300000000000002
2024-04-02,GHCND:US1PASM0002,1.09
2024-04-02,GHCND:US1PASM0006,1.8800000000000001
2024-04-02,GHCND:US1PASM0008,1.55
2024-04-02,GHCND:US1PASN0002,2.13
2024-04-02,GHCND:US1PASS0006,0.27999999999999997
2024-04-02,GHCND:US1PASS0016,0.1
2024-04-02,GHCND:US1PASS0019,0.18
2024-04-02,GHCND:US1PATG0008,0.43
2024-04-02,GHCND:US1PAVN0005,1.4
2024-04-02,GHCND:US1PAVN0007,1.45
2024-04-02,GHCND:US1PAVN0011,1.04
2024-04-02,GHCND:US1PAVN0014,1.22
2024-04-02,GHCND:US1PAVN0022,1.3
2024-04-02,GHCND:US1PAVN0026,1.35
2024-04-02,GHCND:US1PAWN0004,0.53
2024-04-02,GHCND:US1PAWN0012,0.27999999999999997
2024-04-02,GHCND:US1PAWN0013,0.38
2024-04-02,GHCND:US1PAWN0026,0.27999999999999997
2024-04-02,GHCND:US1PAWN0035,0.3
2024-04-02,GHCND:US1PAWN0062,0.32999999999999996
2024-04-02,GHCND:US1PAWR0004,0.43
2024-04-02,GHCND:US1PAWR0005,0.43
2024-04-02,GHCND:US1PAWS0005,1.6300000000000001
2024-04-02,GHCND:US1PAWS0008,2.92
2024-04-02,GHCND:US1PAWS0021,1.35
2024-04-02,GHCND:US1PAWS0022,1.75
2024-04-02,GHCND:US1PAWS0025,1.7
2024-04-02,GHCND:US1PAWS0029,1.73
2024-04-02,GHCND:US1PAWS0030,1.65
2024-04-02,GHCND:US1PAWS0037,2.79
2024-04-02,GHCND:US1PAWS0038,1.6300000000000001
2024-04-02,GHCND:US1PAWS0039,3.0
2024-04-02,GHCND:US1PAWT0014,4.470000000000001
2024-04-02,GHCND:US1PAWT0018,2.54
2024-04-02,GHCND:US1PAWT0019,2.54
2024-04-02,GHCND:US1PAWT0022,1.4
2024-04-02,GHCND:US1PAWT0037,1.6800000000000002
2024-04-02,GHCND:US1PAWT0042,3.0
2024-04-02,GHCND:US1PAWT0055,2.79
2024-04-02,GHCND:US1PAWT0056,2.13
2024-04-02,GHCND:US1PAWT0064,1.9300000000000002
2024-04-02,GHCND:US1PAWT0067,0.97
2024-04-02,GHCND:US1PAWT0069,2.13
2024-04-02,GHCND:US1PAWT0071,1.78
2024-04-02,GHCND:US1PAWT0079,2.16
2024-04-02,GHCND:US1PAWT0080,2.79
2024-04-02,GHCND:US1PAYR0002,2.77
2024-04-02,GHCND:US1PAYR0003,2.69
2024-04-02,GHCND:US1PAYR0008,2.7199999999999998
2024-04-02,GHCND:US1PAYR0017,3.05
2024-04-02,GHCND:US1PAYR0020,2.87
2024-04-02,GHCND:US1PAYR0024,2.59
2024-04-02,GHCND:US1PAYR0027,2.2600000000000002
2024-04-02,GHCND:US1PAYR0031,3.6100000000000003
2024-04-02,GHCND:US1PAYR0035,2.77
2024-04-02,GHCND:US1PAYR0037,2.46
2024-04-02,GHCND:US1PAYR0038,2.92
2024-04-02,GHCND:US1PAYR0040,3.45
2024-04-02,GHCND:US1PAYR0041,3.18
2024-04-02,GHCND:US1PAYR0044,2.84
2024-04-02,GHCND:US1PAYR0050,2.84
2024-04-02,GHCND:USC00284635,1.1400000000000001
2024-04-02,GHCND:USC00306774,0.25
2024-04-02,GHCND:USC00360022,4.0600000000000005
2024-04-02,GHCND:USC00360132,3.05
2024-04-02,GHCND:USC00360140,6.68
2024-04-02,GHCND:USC00360147,0.6599999999999999
2024-04-02,GHCND:USC00360457,2.29
2024-04-02,GHCND:USC00360475,2.0300000000000002
2024-04-02,GHCND:USC00360560,0.79
2024-04-02,GHCND:USC00360656,2.44
2024-04-02,GHCND:USC00360785,1.98
2024-04-02,GHCND:USC00360861,1.85
2024-04-02,GHCND:USC00360868,0.51
2024-04-02,GHCND:USC00361207,0.32999999999999996
2024-04-02,GHCND:USC00361212,0.45999999999999996
2024-04-02,GHCND:USC00361354,2.0100000000000002
2024-04-02,GHCND:USC00361377,2.1100000000000003
2024-04-02,GHCND:USC00361485,2.44
2024-04-02,GHCND:USC00361526,0.76
2024-04-02,GHCND:USC00361705,3.56
2024-04-02,GHCND:USC00361726,4.5200000000000005
2024-04-02,GHCND:USC00361737,1.78
2024-04-02,GHCND:USC00361802,0.89
2024-04-02,GHCND:USC00361833,0.25
2024-04-02,GHCND:USC00361838,0.22999999999999998
2024-04-02,GHCND:USC00361920,3.56
2024-04-02,GHCND:USC00362183,5.0
2024-04-02,GHCND:USC00362190,0.89
2024-04-02,GHCND:USC00362323,0.48
2024-04-02,GHCND:USC00362470,2.54
2024-04-02,GHCND:USC00362574,2.69
2024-04-02,GHCND:USC00362721,2.18
2024-04-02,GHCND:USC00362942,3.18
2024-04-02,GHCND:USC00363018,0.64
2024-04-02,GHCND:USC00363028,1.17
2024-04-02,GHCND:USC00363130,0.6900000000000001
2024-04-02,GHCND:USC00363226,2.82
2024-04-02,GHCND:USC00363293,3.15
2024-04-02,GHCND:USC00363311,0.76
2024-04-02,GHCND:USC00363321,2.82
2024-04-02,GHCND:USC00363343,3.02
2024-04-02,GHCND:USC00363417,2.7199999999999998
2024-04-02,GHCND:USC00363451,2.44
2024-04-02,GHCND:USC00363698,2.54
2024-04-02,GHCND:USC00363928,2.08
2024-04-02,GHCND:USC00364214,3.05
2024-04-02,GHCND:USC00364325,1.65
2024-04-02,GHCND:USC00364432,0.8099999999999999
2024-04-02,GHCND:USC00364571,0.51
2024-04-02,GHCND:USC00364763,3.78
2024-04-02,GHCND:USC00364778,2.59
2024-04-02,GHCND:USC00364815,0.8099999999999999
2024-04-02,GHCND:USC00364833,2.87
2024-04-02,GHCND:USC00364839,2.21
2024-04-02,GHCND:USC00364896,3.1
2024-04-02,GHCND:USC00364934,1.04
2024-04-02,GHCND:USC00364975,1.09
2024-04-02,GHCND:USC00364976,1.42
2024-04-02,GHCND:USC00364992,3.18
2024-04-02,GHCND:USC00365109,1.02
2024-04-02,GHCND:USC00365212,2.7399999999999998
2024-04-02,GHCND:USC00365335,1.6
2024-04-02,GHCND:USC00365344,1.45
2024-04-02,GHCND:USC00365440,0.6599999999999999
2024-04-02,GHCND:USC00365790,2.29
2024-04-02,GHCND:USC00365902,3.4799999999999995
2024-04-02,GHCND:USC00365918,2.46
2024-04-02,GHCND:USC00366111,1.6
2024-04-02,GHCND:USC00366151,0.97
2024-04-02,GHCND:USC00366194,2.57
2024-04-02,GHCND:USC00366238,3.45
2024-04-02,GHCND:USC00366289,2.92
2024-04-02,GHCND:USC00366310,1.5699999999999998
2024-04-02,GHCND:USC00366508,3.6100000000000003
2024-04-02,GHCND:USC00366681,1.6800000000000002
2024-04-02,GHCND:USC00366921,2.3899999999999997
2024-04-02,GHCND:USC00366927,3.15
2024-04-02,GHCND:USC00366955,2.92
2024-04-02,GHCND:USC00367029,0.32999999999999996
2024-04-02,GHCND:USC00367073,1.52
2024-04-02,GHCND:USC00367103,0.45999999999999996
2024-04-02,GHCND:USC00367167,2.7399999999999998
2024-04-02,GHCND:USC00367186,0.45999999999999996
2024-04-02,GHCND:USC00367229,2.16
2024-04-02,GHCND:USC00367313,3.3299999999999996
2024-04-02,GHCND:USC00367409,0.74
2024-04-02,GHCND:USC00367477,0.8099999999999999
2024-04-02,GHCND:USC00367732,2.2399999999999998
2024-04-02,GHCND:USC00367782,4.45
2024-04-02,GHCND:USC00367863,3.4299999999999997
2024-04-02,GHCND:USC00367931,2.1100000000000003
2024-04-02,GHCND:USC00367938,1.42
2024-04-02,GHCND:USC00368073,3.56
2024-04-02,GHCND:USC00368184,2.46
2024-04-02,GHCND:USC00368244,2.84
2024-04-02,GHCND:USC00368361,0.41
2024-04-02,GHCND:USC00368365,1.7
2024-04-02,GHCND:USC00368379,2.82
2024-04-02,GHCND:USC00368400,1.35
2024-04-02,GHCND:USC00368449,2.87
2024-04-02,GHCND:USC00368469,0.53
2024-04-02,GHCND:USC00368596,2.7399999999999998
2024-04-02,GHCND:USC00368668,1.75
2024-04-02,GHCND:USC00368692,0.05
2024-04-02,GHCND:USC00368868,0.38
2024-04-02,GHCND:USC00368873,1.0699999999999998
2024-04-02,GHCND:USC00368888,0.9099999999999999
2024-04-02,GHCND:USC00369022,3.35
2024-04-02,GHCND:USC00369042,0.3
2024-04-02,GHCND:USC00369298,0.51
2024-04-02,GHCND:USC00369367,1.8
2024-04-02,GHCND:USC00369408,0.58
2024-04-02,GHCND:USC00369714,2.06
2024-04-02,GHCND:USC00369735,2.69
2024-04-02,GHCND:USC00369900,0.51
2024-04-02,GHCND:USW00003761,3.5100000000000002
2024-04-02,GHCND:USW00004726,6.81
2024-04-02,GHCND:USW00004751,1.9300000000000002
2024-04-02,GHCND:USW00004787,3.71
2024-04-02,GHCND:USW00004843,1.42
2024-04-02,GHCND:USW00013739,3.5100000000000002
2024-04-02,GHCND:USW00013781,2.79
2024-04-02,GHCND:USW00014711,3.0
2024-04-02,GHCND:USW00014712,2.79
2024-04-02,GHCND:USW00014736,4.55
2024-04-02,GHCND:USW00014737,2.59
2024-04-02,GHCND:USW00014751,2.59
2024-04-02,GHCND:USW00014762,5.2299999999999995
2024-04-02,GHCND:USW00014767,3.02
2024-04-02,GHCND:USW00014770,3.2
2024-04-02,GHCND:USW00014777,2.1100000000000003
2024-04-02,GHCND:USW00014778,2.79
2024-04-02,GHCND:USW00014860,0.8099999999999999
2024-04-02,GHCND:USW00054737,3.05
2024-04-02,GHCND:USW00054782,2.62
2024-04-02,GHCND:USW00054786,2.59
2024-04-02,GHCND:USW00054789,2.6399999999999997
2024-04-02,GHCND:USW00054792,5.61
2024-04-02,GHCND:USW00064705,3.71
2024-04-02,GHCND:USW00093778,3.3
2024-04-02,GHCND:USW00094732,2.5100000000000002
2024-04-02,GHCND:USW00094823,6.81
2024-04-02,GHCND:USW00094868,2.69
2024-04-03,GHCND:US1PAAD0002,3.35
2024-04-03,GHCND:US1PAAD0006,3.78
2024-04-03,GHCND:US1PAAD0008,3.2
2024-04-03,GHCND:US1PAAD0011,2.77
2024-04-03,GHCND:US1PAAD0012,1.9100000000000001
2024-04-03,GHCND:US1PAAD0021,2.92
2024-04-03,GHCND:US1PAAD0024,3.05
2024-04-03,GHCND:US1PAAD0026,2.5100000000000002
2024-04-03,GHCND:US1PAAD0031,2.46
2024-04-03,GHCND:US1PAAD0043,4.32
2024-04-03,GHCND:US1PAAD0045,7.57
2024-04-03,GHCND:US1PAAD0069,2.5100000000000002
2024-04-03,GHCND:US1PAAD0071,3.38
2024-04-03,GHCND:US1PAAD0074,3.02
2024-04-03,GHCND:US1PAAD0075,3.66
2024-04-03,GHCND:US1PAAD0076,2.4899999999999998
2024-04-03,GHCND:US1PAAD0081,3.5100000000000002
2024-04-03,GHCND:US1PAAD0082,2.4899999999999998
2024-04-03,GHCND:US1PAAL0001,3.25
2024-04-03,GHCND:US1PAAL0003,5.74
2024-04-03,GHCND:US1PAAL0043,5.41
2024-04-03,GHCND:US1PAAL0064,5.970000000000001
2024-04-03,GHCND:US1PAAL0069,5.54
2024-04-03,GHCND:US1PAAL0070,4.779999999999999
2024-04-03,GHCND:US1PAAL0074,5.38
2024-04-03,GHCND:US1PAAL0092,5.720000000000001
2024-04-03,GHCND:US1PAAL0105,3.8899999999999997
2024-04-03,GHCND:US1PAAL0108,3.6799999999999997
2024-04-03,GHCND:US1PAAL0110,2.9
2024-04-03,GHCND:US1PAAL0130,5.970000000000001
2024-04-03,GHCND:US1PAAL0137,5.33
2024-04-03,GHCND:US1PAAL0139,6.15
2024-04-03,GHCND:US1PAAL0145,5.029999999999999
2024-04-03,GHCND:US1PAAL0148,4.83
2024-04-03,GHCND:US1PAAL0149,5.89
2024-04-03,GHCND:US1PAAL0150,5.87
2024-04-03,GHCND:US1PAAL0155,7.590000000000001
2024-04-03,GHCND:US1PAAL0157,5.21
2024-04-03,GHCND:US1PAAL0161,4.75
2024-04-03,GHCND:US1PAAL0168,4.83
2024-04-03,GHCND:US1PAAR0007,4.470000000000001
2024-04-03,GHCND:US1PAAR0008,7.470000000000001
2024-04-03,GHCND:US1PAAR0012,5.26
2024-04-03,GHCND:US1PAAR0021,4.32
2024-04-03,GHCND:US1PABD0005,3.81
2024-04-03,GHCND:US1PABD0006,5.13
2024-04-03,GHCND:US1PABF0020,3.07
2024-04-03,GHCND:US1PABK0005,3.5100000000000002
2024-04-03,GHCND:US1PABK0015,4.37
2024-04-03,GHCND:US1PABK0018,3.38
2024-04-03,GHCND:US1PABK0026,3.38
2024-04-03,GHCND:US1PABK0033,4.220000000000001
2024-04-03,GHCND:US1PABK0035,3.4799999999999995
2024-04-03,GHCND:US1PABK0037,4.720000000000001
2024-04-03,GHCND:US1PABK0039,3.4299999999999997
2024-04-03,GHCND:US1PABK0040,5.4399999999999995
2024-04-03,GHCND:US1PABK0044,2.84
2024-04-03,GHCND:US1PABK0048,3.4799999999999995
2024-04-03,GHCND:US1PABK0051,3.2
2024-04-03,GHCND:US1PABK0052,3.96
2024-04-03,GHCND:US1PABK0055,3.6799999999999997
2024-04-03,GHCND:US1PABK0058,3.25
2024-04-03,GHCND:US1PABK0061,3.15
2024-04-03,GHCND:US1PABK0063,3.6799999999999997
2024-04-03,GHCND:US1PABK0073,3.2299999999999995
2024-04-03,GHCND:US1PABK0076,3.56
2024-04-03,GHCND:US1PABL0010,7.19
2024-04-03,GHCND:US1PABR0002,3.35
2024-04-03,GHCND:US1PABR0005,3.78
2024-04-03,GHCND:US1PABR0007,7.92
2024-04-03,GHCND:US1PABR0008,3.05
2024-04-03,GHCND:US1PABR0016,3.56
2024-04-03,GHCND:US1PABR0021,4.2700000000000005
2024-04-03,GHCND:US1PABR0025,3.7299999999999995
2024-04-03,GHCND:US1PABR0028,3.53
2024-04-03,GHCND:US1PABR0029,3.28
2024-04-03,GHCND:US1PABR0031,3.78
2024-04-03,GHCND:US1PABR0033,3.9899999999999998
2024-04-03,GHCND:US1PABR0035,3.5799999999999996
2024-04-03,GHCND:US1PABR0036,3.63
2024-04-03,GHCND:US1PABR0037,3.38
2024-04-03,GHCND:US1PABR0038,3.78
2024-04-03,GHCND:US1PABR0041,3.6100000000000003
2024-04-03,GHCND:US1PABR0045,3.6799999999999997
2024-04-03,GHCND:US1PABR0047,3.81
2024-04-03,GHCND:US1PABR0048,1.98
2024-04-03,GHCND:US1PABR0049,3.91
2024-04-03,GHCND:US1PABR0050,3.78
2024-04-03,GHCND:US1PABR0052,4.1899999999999995
2024-04-03,GHCND:US1PABR0053,3.4299999999999997
2024-04-03,GHCND:US1PABR0054,3.53
2024-04-03,GHCND:US1PABT0006,4.470000000000001
2024-04-03,GHCND:US1PABT0015,5.16
2024-04-03,GHCND:US1PABT0024,6.220000000000001
2024-04-03,GHCND:US1PABT0027,5.84
2024-04-03,GHCND:US1PABT0039,4.6
2024-04-03,GHCND:US1PABT0040,5.49
2024-04-03,GHCND:US1PABT0042,4.88
2024-04-03,GHCND:US1PABT0051,4.470000000000001
2024-04-03,GHCND:US1PABT0052,3.9899999999999998
2024-04-03,GHCND:US1PABT0053,5.279999999999999
2024-04-03,GHCND:US1PABT0059,3.07
2024-04-03,GHCND:US1PABT0062,5.61
2024-04-03,GHCND:US1PABV0018,4.75
2024-04-03,GHCND:US1PABV0026,4.5
2024-04-03,GHCND:US1PACB0004,3.8899999999999997
2024-04-03,GHCND:US1PACB0012,5.7700000000000005
2024-04-03,GHCND:US1PACB0016,3.15
2024-04-03,GHCND:US1PACB0018,4.01
2024-04-03,GHCND:US1PACB0033,2.84
2024-04-03,GHCND:US1PACD0011,3.71
2024-04-03,GHCND:US1PACD0019,3.8600000000000003
2024-04-03,GHCND:US1PACD0021,2.3600000000000003
2024-04-03,GHCND:US1PACD0024,2.69
2024-04-03,GHCND:US1PACF0003,6.63
2024-04-03,GHCND:US1PACF0004,6.43
2024-04-03,GHCND:US1PACF0005,5.970000000000001
2024-04-03,GHCND:US1PACH0009,3.6799999999999997
2024-04-03,GHCND:US1PACH0011,3.96
2024-04-03,GHCND:US1PACH0014,2.9699999999999998
2024-04-03,GHCND:US1PACH0021,3.6799999999999997
2024-04-03,GHCND:US1PACH0023,4.34
2024-04-03,GHCND:US1PACH0027,3.8899999999999997
2024-04-03,GHCND:US1PACH0028,3.4299999999999997
2024-04-03,GHCND:US1PACH0029,3.7600000000000002
2024-04-03,GHCND:US1PACH0038,4.88
2024-04-03,GHCND:US1PACH0041,3.2299999999999995
2024-04-03,GHCND:US1PACH0048,2.54
2024-04-03,GHCND:US1PACH0049,3.2
2024-04-03,GHCND:US1PACH0061,3.5799999999999996
2024-04-03,GHCND:US1PACH0062,3.3299999999999996
2024-04-03,GHCND:US1PACH0063,3.78
2024-04-03,GHCND:US1PACH0064,3.4799999999999995
2024-04-03,GHCND:US1PACH0065,3.25
2024-04-03,GHCND:US1PACH0066,3.18
2024-04-03,GHCND:US1PACL0015,3.81
2024-04-03,GHCND:US1PACL0017,4.34
2024-04-03,GHCND:US1PACM0011,5.59
2024-04-03,GHCND:US1PACN0003,4.9799999999999995
2024-04-03,GHCND:US1PACN0005,5.279999999999999
2024-04-03,GHCND:US1PACN0010,5.21
2024-04-03,GHCND:US1PACN0018,5.66
2024-04-03,GHCND:US1PACN0028,4.6
2024-04-03,GHCND:US1PACN0029,4.85
2024-04-03,GHCND:US1PACN0033,5.18
2024-04-03,GHCND:US1PACN0034,5.4399999999999995
2024-04-03,GHCND:US1PACN0037,3.94
2024-04-03,GHCND:US1PACN0039,4.39
2024-04-03,GHCND:US1PACN0042,5.16
2024-04-03,GHCND:US1PACW0002,2.29
2024-04-03,GHCND:US1PACW0018,2.41
2024-04-03,GHCND:US1PADL0015,3.1
2024-04-03,GHCND:US1PADL0017,4.720000000000001
2024-04-03,GHCND:US1PADL0024,3.6100000000000003
2024-04-03,GHCND:US1PADP0014,2.92
2024-04-03,GHCND:US1PADP0032,4.39
2024-04-03,GHCND:US1PADP0033,3.94
2024-04-03,GHCND:US1PADP0035,3.6100000000000003
2024-04-03,GHCND:US1PADP0038,3.0
2024-04-03,GHCND:US1PADP0039,3.28
